InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
562331,22752,SET 7 BABUSHKA NESTING BOXES,10,10/24/2011 19:09,8.17,12917,United Kingdom
571386,22138,BAKING SET 9 PIECE RETROSPOT,8,09/25/2011 11:47,5.13,12900,United Kingdom
541517,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,02/19/2011 15:23,4.18,14850,Portugal
558746,23084,RABBIT NIGHT LIGHT,9,10/15/2011 16:23,2.01,13278,United Kingdom
582296,21754,HOME BUILDING BLOCK WORD,14,02/15/2011 16:33,6.67,13080,United Kingdom
576619,22960,JAM MAKING SET WITH JARS,20,03/26/2011 15:25,3.92,13554,Germany
561017,23203,JUMBO BAG DOILEY PATTERNS,9,11/20/2011 11:44,2.27,12897,Germany
547800,21931,JUMBO STORAGE BAG SUKI,1,10/25/2011 09:51,1.88,13047,United Kingdom
539185,22138,BAKING SET 9 PIECE RETROSPOT,1,05/13/2011 13:42,5.26,12351,United Kingdom
569405,22961,JAM MAKING SET PRINTED,4,04/19/2011 17:06,1.57,12894,United Kingdom
562352,84029E,RED WOOLLY HOTTIE WHITE HEART,3,05/07/2011 16:38,3.73,12478,United Kingdom
561585,23298,SPOTTY BUNTING,5,05/13/2011 10:14,5.2,,United Kingdom
538799,21931,JUMBO STORAGE BAG SUKI,5,08/31/2011 15:29,1.88,16295,United Kingdom
571845,22383,LUNCH BAG SUKI DESIGN,12,02/23/2011 07:22,1.88,13101,France
583210,23084,RABBIT NIGHT LIGHT,1,11/05/2011 13:58,2.23,12919,United Kingdom
536912,22423,REGENCY CAKESTAND 3 TIER,1,08/21/2011 11:42,11.93,15770,Ireland
542604,22138,BAKING SET 9 PIECE RETROSPOT,6,08/30/2011 19:59,4.48,13076,United Kingdom
581920,23203,JUMBO BAG DOILEY PATTERNS,5,05/06/2011 12:00,1.95,12629,Germany
567758,22632,HAND WARMER RED POLKA DOT,5,10/30/2011 13:48,1.92,14641,United Kingdom
575394,22178,VICTORIAN GLASS HANGING T-LIGHT,7,06/12/2011 19:10,1.18,13757,United Kingdom
544181,22178,VICTORIAN GLASS HANGING T-LIGHT,2,02/27/2011 10:38,1.17,14488,France
562640,22961,JAM MAKING SET PRINTED,1,03/12/2011 14:09,1.37,13642,United Kingdom
576280,22960,JAM MAKING SET WITH JARS,19,03/13/2011 15:16,4.18,12579,United Kingdom
575340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,11/02/2011 10:09,2.81,12970,United Kingdom
550071,23203,JUMBO BAG DOILEY PATTERNS,18,12/04/2010 18:05,1.91,13619,United Kingdom
584031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,06/30/2011 10:00,2.65,14026,United Kingdom
539263,23298,SPOTTY BUNTING,11,02/23/2011 12:59,4.75,12733,Spain
562264,85099B,JUMBO BAG RED RETROSPOT,1,05/28/2011 10:14,2.29,12941,United Kingdom
554239,23084,RABBIT NIGHT LIGHT,6,08/20/2011 19:06,1.87,14229,Netherlands
564189,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,05/13/2011 08:38,1.94,12647,France
563889,84029E,RED WOOLLY HOTTIE WHITE HEART,8,08/28/2011 13:03,3.46,13190,United Kingdom
576450,23298,SPOTTY BUNTING,14,05/13/2011 10:09,5.0,12760,Ireland
539944,22383,LUNCH BAG SUKI DESIGN,12,02/25/2011 15:31,1.61,12695,Ireland
569229,84406B,CREAM CUPID HEARTS COAT HANGER,5,09/17/2011 14:16,2.54,14118,United Kingdom
544989,22423,REGENCY CAKESTAND 3 TIER,9,02/26/2011 08:38,12.69,12987,Ireland
549659,22632,HAND WARMER RED POLKA DOT,22,12/23/2010 07:03,1.81,13628,United Kingdom
553188,71053,WHITE METAL LANTERN,1,01/02/2011 11:51,3.53,,United Kingdom
554506,21754,HOME BUILDING BLOCK WORD,6,06/11/2011 16:41,5.94,14365,United Kingdom
567273,23203,JUMBO BAG DOILEY PATTERNS,8,02/11/2011 15:14,2.11,12765,United Kingdom
549627,21212,PACK OF 72 RETROSPOT CAKE CASES,9,10/09/2011 13:02,0.38,12779,United Kingdom
551281,22752,SET 7 BABUSHKA NESTING BOXES,5,05/29/2011 11:59,7.26,13362,Ireland
548433,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,10/15/2011 09:35,2.67,12859,United Kingdom
550964,20725,LUNCH BAG RED RETROSPOT,4,04/13/2011 10:38,1.79,14284,United Kingdom
569087,84879,ASSORTED COLOUR BIRD ORNAMENT,2,04/16/2011 14:51,1.86,12858,United Kingdom
545209,23203,JUMBO BAG DOILEY PATTERNS,6,02/16/2011 15:59,2.12,13855,Netherlands
552529,22138,BAKING SET 9 PIECE RETROSPOT,1,03/09/2011 13:09,4.6,12489,United Kingdom
553286,22383,LUNCH BAG SUKI DESIGN,2,10/04/2011 07:55,1.8,12683,Netherlands
569260,23298,SPOTTY BUNTING,1,06/16/2011 19:41,4.97,14697,France
545615,23298,SPOTTY BUNTING,8,06/25/2011 09:25,5.07,12362,United Kingdom
558689,22633,HAND WARMER UNION JACK,12,06/17/2011 09:08,1.97,12753,United Kingdom
556482,22633,HAND WARMER UNION JACK,7,04/19/2011 08:56,1.67,14578,Belgium
548816,22197,SMALL POPCORN HOLDER,3,10/12/2011 09:45,0.91,14242,Germany
568744,84406B,CREAM CUPID HEARTS COAT HANGER,12,02/23/2011 15:34,2.98,13241,Germany
583184,22752,SET 7 BABUSHKA NESTING BOXES,1,02/13/2011 07:15,7.58,13565,Spain
563852,22197,SMALL POPCORN HOLDER,5,07/17/2011 09:07,0.87,13936,United Kingdom
546730,85099B,JUMBO BAG RED RETROSPOT,16,04/11/2011 15:36,1.97,13425,United Kingdom
568463,20727,LUNCH BAG BLACK SKULL.,13,11/04/2011 17:52,1.51,13290,Ireland
554935,22423,REGENCY CAKESTAND 3 TIER,1,09/01/2011 13:31,12.08,12462,United Kingdom
553458,23084,RABBIT NIGHT LIGHT,8,12/09/2011 12:24,2.11,12504,Ireland
562800,22197,SMALL POPCORN HOLDER,4,03/12/2011 17:25,0.86,13436,United Kingdom
570557,22961,JAM MAKING SET PRINTED,4,09/29/2011 16:18,1.62,14460,Ireland
585023,22632,HAND WARMER RED POLKA DOT,9,05/21/2011 18:11,1.8,12887,United Kingdom
582657,22632,HAND WARMER RED POLKA DOT,15,07/14/2011 12:48,2.07,13295,Germany
570152,22961,JAM MAKING SET PRINTED,7,08/16/2011 15:54,1.57,13001,Ireland
577582,84879,ASSORTED COLOUR BIRD ORNAMENT,2,11/03/2011 07:22,1.83,13964,United Kingdom
537844,22961,JAM MAKING SET PRINTED,4,03/29/2011 12:32,1.65,13060,France
545254,22197,SMALL POPCORN HOLDER,6,03/15/2011 11:08,0.89,13753,Ireland
561947,22178,VICTORIAN GLASS HANGING T-LIGHT,2,11/01/2011 12:38,1.35,13023,United Kingdom
540650,23203,JUMBO BAG DOILEY PATTERNS,5,05/10/2011 13:53,2.36,14480,United Kingdom
558598,84029E,RED WOOLLY HOTTIE WHITE HEART,9,01/18/2011 09:28,4.02,13495,United Kingdom
563043,22752,SET 7 BABUSHKA NESTING BOXES,1,09/24/2011 07:31,7.56,14556,United Kingdom
571205,20725,LUNCH BAG RED RETROSPOT,1,05/13/2011 16:50,1.75,13829,Germany
567430,22178,VICTORIAN GLASS HANGING T-LIGHT,8,10/01/2011 19:17,1.14,12778,United Kingdom
552199,22960,JAM MAKING SET WITH JARS,8,05/15/2011 11:42,4.71,13259,Netherlands
537491,84879,ASSORTED COLOUR BIRD ORNAMENT,4,06/01/2011 19:45,1.77,12902,United Kingdom
579337,23084,RABBIT NIGHT LIGHT,11,12/12/2010 12:05,1.95,13602,Spain
575303,20725,LUNCH BAG RED RETROSPOT,5,09/10/2011 18:20,1.6,13051,Germany
541698,23203,JUMBO BAG DOILEY PATTERNS,12,12/13/2010 09:25,2.37,13544,United Kingdom
553514,85099B,JUMBO BAG RED RETROSPOT,9,11/24/2011 14:27,2.17,12670,United Kingdom
560158,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,05/03/2011 15:25,3.36,13625,United Kingdom
576902,22383,LUNCH BAG SUKI DESIGN,15,04/16/2011 08:48,1.59,13182,United Kingdom
571303,85099B,JUMBO BAG RED RETROSPOT,8,09/17/2011 08:15,1.89,12657,United Kingdom
551017,22960,JAM MAKING SET WITH JARS,14,06/27/2011 15:17,4.14,13450,United Kingdom
568133,22960,JAM MAKING SET WITH JARS,5,03/25/2011 15:33,3.95,12713,United Kingdom
544953,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,06/23/2011 13:38,3.13,13574,United Kingdom
542267,23084,RABBIT NIGHT LIGHT,7,03/09/2011 10:48,2.09,12607,United Kingdom
541150,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,08/09/2011 16:25,2.78,12955,United Kingdom
581242,84406B,CREAM CUPID HEARTS COAT HANGER,4,02/23/2011 09:33,3.04,13159,United Kingdom
571596,23084,RABBIT NIGHT LIGHT,12,10/21/2011 07:29,1.88,13122,France
552760,84406B,CREAM CUPID HEARTS COAT HANGER,1,01/17/2011 10:14,2.9,13581,United Kingdom
540731,22633,HAND WARMER UNION JACK,5,02/17/2011 07:39,1.97,12978,United Kingdom
549809,21071,VINTAGE BILLBOARD DRINK ME MUG,8,03/11/2011 19:54,1.13,13401,France
566430,23084,RABBIT NIGHT LIGHT,2,07/16/2011 14:49,2.18,14149,Germany
554267,84406B,CREAM CUPID HEARTS COAT HANGER,5,12/08/2010 13:48,2.76,15096,Germany
556745,22423,REGENCY CAKESTAND 3 TIER,16,10/18/2011 12:54,12.49,13003,United Kingdom
577232,21754,HOME BUILDING BLOCK WORD,5,06/23/2011 14:51,6.57,14216,France
552328,22197,SMALL POPCORN HOLDER,1,07/25/2011 11:32,0.96,12677,United Kingdom
543997,21755,LOVE BUILDING BLOCK WORD,3,03/18/2011 19:52,6.4,12512,United Kingdom
563643,22961,JAM MAKING SET PRINTED,4,05/09/2011 11:18,1.5,12534,France
556986,21071,VINTAGE BILLBOARD DRINK ME MUG,4,04/12/2011 09:27,1.1,12993,United Kingdom
564910,22423,REGENCY CAKESTAND 3 TIER,13,11/26/2011 16:53,13.74,13014,United Kingdom
544993,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,10/06/2011 18:52,4.11,12987,Ireland
578835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,08/06/2011 19:19,2.49,13131,Ireland
580845,85099B,JUMBO BAG RED RETROSPOT,5,03/22/2011 15:31,2.14,15264,Ireland
544614,21931,JUMBO STORAGE BAG SUKI,2,06/26/2011 10:20,1.94,12757,Germany
577692,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,06/15/2011 19:00,2.89,12701,United Kingdom
545987,22960,JAM MAKING SET WITH JARS,2,01/12/2011 17:03,4.83,13758,Germany
573254,22632,HAND WARMER RED POLKA DOT,3,03/14/2011 12:56,1.75,12391,United Kingdom
545784,21754,HOME BUILDING BLOCK WORD,3,06/27/2011 19:54,6.53,12861,Germany
546278,23084,RABBIT NIGHT LIGHT,4,10/29/2011 07:58,2.07,13111,Spain
C540856,85099B,JUMBO BAG RED RETROSPOT,-4,03/18/2011 09:02,2.05,14345,United Kingdom
570972,23084,RABBIT NIGHT LIGHT,8,10/12/2011 14:42,1.96,14446,United Kingdom
548829,22752,SET 7 BABUSHKA NESTING BOXES,2,10/26/2011 12:40,7.48,14646,France
549632,22752,SET 7 BABUSHKA NESTING BOXES,2,02/24/2011 12:41,7.23,12779,United Kingdom
541185,21931,JUMBO STORAGE BAG SUKI,6,03/17/2011 15:17,1.97,13768,United Kingdom
561665,21931,JUMBO STORAGE BAG SUKI,13,02/24/2011 11:03,1.99,12477,France
562588,85099B,JUMBO BAG RED RETROSPOT,24,06/12/2011 08:28,2.07,13433,United Kingdom
565391,23084,RABBIT NIGHT LIGHT,5,10/05/2011 18:32,2.15,13325,United Kingdom
564602,23298,SPOTTY BUNTING,2,04/09/2011 07:47,4.79,14223,United Kingdom
542506,22961,JAM MAKING SET PRINTED,3,12/05/2011 10:43,1.6,12819,United Kingdom
543342,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,06/19/2011 18:05,2.72,14062,United Kingdom
576072,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,10/08/2011 16:19,3.38,13950,United Kingdom
536705,22960,JAM MAKING SET WITH JARS,10,02/26/2011 12:40,4.15,,United Kingdom
539212,22752,SET 7 BABUSHKA NESTING BOXES,6,01/20/2011 19:42,8.63,13913,United Kingdom
544029,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,02/23/2011 10:23,4.73,13618,Belgium
536949,22178,VICTORIAN GLASS HANGING T-LIGHT,11,09/14/2011 17:34,1.4,13229,Ireland
558086,22961,JAM MAKING SET PRINTED,7,08/02/2011 19:01,1.59,12454,United Kingdom
571195,21212,PACK OF 72 RETROSPOT CAKE CASES,4,03/14/2011 13:19,0.46,13597,United Kingdom
581499,84406B,CREAM CUPID HEARTS COAT HANGER,5,12/05/2011 19:24,2.79,13915,Spain
556529,84029E,RED WOOLLY HOTTIE WHITE HEART,3,04/24/2011 11:13,3.85,12500,Ireland
C582758,21929,JUMBO BAG PINK VINTAGE PAISLEY,-4,07/19/2011 16:48,2.33,13171,United Kingdom
552074,22960,JAM MAKING SET WITH JARS,4,05/02/2011 13:03,4.02,13247,United Kingdom
579826,21212,PACK OF 72 RETROSPOT CAKE CASES,18,01/29/2011 11:02,0.47,13536,United Kingdom
542053,21754,HOME BUILDING BLOCK WORD,6,02/17/2011 07:41,6.66,16018,Ireland
540190,20727,LUNCH BAG BLACK SKULL.,7,03/15/2011 14:50,1.52,13356,United Kingdom
541896,71053,WHITE METAL LANTERN,10,07/17/2011 12:34,3.11,12694,United Kingdom
554094,22178,VICTORIAN GLASS HANGING T-LIGHT,1,03/15/2011 14:53,1.4,14199,United Kingdom
569215,22752,SET 7 BABUSHKA NESTING BOXES,5,06/30/2011 07:14,6.94,13223,United Kingdom
C571037,22961,JAM MAKING SET PRINTED,-2,02/26/2011 18:12,1.52,15146,Germany
537402,22633,HAND WARMER UNION JACK,11,08/20/2011 13:20,1.67,13102,United Kingdom
559168,21931,JUMBO STORAGE BAG SUKI,3,09/09/2011 16:54,1.97,13946,United Kingdom
586122,22633,HAND WARMER UNION JACK,5,02/11/2011 11:44,1.72,13455,United Kingdom
566467,84879,ASSORTED COLOUR BIRD ORNAMENT,13,04/02/2011 19:30,1.7,12864,United Kingdom
580596,84406B,CREAM CUPID HEARTS COAT HANGER,2,10/10/2011 13:04,2.72,14485,Germany
571168,21755,LOVE BUILDING BLOCK WORD,1,01/16/2011 17:22,6.72,13886,United Kingdom
538624,22197,SMALL POPCORN HOLDER,21,08/05/2011 15:46,0.9,12370,Ireland
584102,22383,LUNCH BAG SUKI DESIGN,5,12/06/2010 19:11,1.79,15651,United Kingdom
565425,21071,VINTAGE BILLBOARD DRINK ME MUG,2,05/16/2011 19:11,1.14,14475,United Kingdom
539571,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,10/02/2011 16:59,3.2,13066,Ireland
574156,22960,JAM MAKING SET WITH JARS,1,02/22/2011 07:09,3.9,12736,France
566782,21931,JUMBO STORAGE BAG SUKI,4,06/22/2011 08:16,2.21,15638,United Kingdom
547801,84406B,CREAM CUPID HEARTS COAT HANGER,9,07/26/2011 09:36,2.58,13047,United Kingdom
587069,22752,SET 7 BABUSHKA NESTING BOXES,5,06/18/2011 10:52,7.9,14653,United Kingdom
567307,20727,LUNCH BAG BLACK SKULL.,13,01/23/2011 09:50,1.63,12467,Spain
552174,21212,PACK OF 72 RETROSPOT CAKE CASES,18,02/18/2011 18:10,0.44,12521,Ireland
566898,23298,SPOTTY BUNTING,5,03/21/2011 18:33,4.65,12895,United Kingdom
541422,84406B,CREAM CUPID HEARTS COAT HANGER,15,04/05/2011 07:05,2.99,12551,Germany
545916,22632,HAND WARMER RED POLKA DOT,6,08/05/2011 18:56,1.67,12492,United Kingdom
553097,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,09/30/2011 10:34,4.2,14692,United Kingdom
579503,21755,LOVE BUILDING BLOCK WORD,3,04/28/2011 15:01,5.56,14625,United Kingdom
579273,22138,BAKING SET 9 PIECE RETROSPOT,11,03/26/2011 18:30,5.45,13394,United Kingdom
569349,23084,RABBIT NIGHT LIGHT,7,07/05/2011 11:39,2.09,13734,United Kingdom
584637,21212,PACK OF 72 RETROSPOT CAKE CASES,2,05/03/2011 14:41,0.38,14402,United Kingdom
563123,21754,HOME BUILDING BLOCK WORD,10,03/29/2011 11:19,5.87,12554,United Kingdom
580940,20725,LUNCH BAG RED RETROSPOT,6,04/20/2011 17:20,1.81,14436,United Kingdom
562499,22633,HAND WARMER UNION JACK,10,08/26/2011 08:10,2.02,13188,United Kingdom
571090,22752,SET 7 BABUSHKA NESTING BOXES,8,06/14/2011 13:39,8.42,12420,United Kingdom
555504,22178,VICTORIAN GLASS HANGING T-LIGHT,1,08/13/2011 15:24,1.34,14458,Germany
580692,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,01/06/2011 10:48,2.51,15067,Ireland
547272,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,06/12/2011 17:09,2.5,14528,Belgium
563935,23203,JUMBO BAG DOILEY PATTERNS,9,04/25/2011 12:05,2.02,12735,United Kingdom
558939,22633,HAND WARMER UNION JACK,11,06/17/2011 16:34,1.89,13646,United Kingdom
545998,22960,JAM MAKING SET WITH JARS,10,01/25/2011 12:43,4.58,13758,Germany
564663,21754,HOME BUILDING BLOCK WORD,20,12/06/2010 11:26,6.44,13727,United Kingdom
574453,23203,JUMBO BAG DOILEY PATTERNS,7,09/09/2011 13:15,1.93,12828,United Kingdom
552220,21212,PACK OF 72 RETROSPOT CAKE CASES,2,04/12/2011 12:43,0.47,12794,United Kingdom
580922,23203,JUMBO BAG DOILEY PATTERNS,5,01/12/2011 18:14,2.33,13749,United Kingdom
553899,84029E,RED WOOLLY HOTTIE WHITE HEART,3,07/12/2011 15:59,3.7,15332,United Kingdom
574457,22960,JAM MAKING SET WITH JARS,2,09/13/2011 11:55,4.46,14563,United Kingdom
564456,22423,REGENCY CAKESTAND 3 TIER,8,07/20/2011 10:25,13.39,13028,United Kingdom
578945,22961,JAM MAKING SET PRINTED,1,09/24/2011 13:05,1.39,14112,United Kingdom
541434,22138,BAKING SET 9 PIECE RETROSPOT,8,02/02/2011 17:52,5.32,14136,United Kingdom
562784,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,04/08/2011 14:33,2.49,13826,United Kingdom
562598,22178,VICTORIAN GLASS HANGING T-LIGHT,6,12/23/2010 07:22,1.32,13433,United Kingdom
552195,20727,LUNCH BAG BLACK SKULL.,13,06/08/2011 15:36,1.58,13259,Netherlands
565165,22632,HAND WARMER RED POLKA DOT,2,10/21/2011 09:57,2.08,12673,United Kingdom
548239,22086,PAPER CHAIN KIT 50'S CHRISTMAS,19,10/02/2011 10:33,3.14,13346,United Kingdom
551369,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,01/15/2011 13:42,2.92,15802,United Kingdom
571685,21212,PACK OF 72 RETROSPOT CAKE CASES,4,04/05/2011 10:21,0.39,13786,United Kingdom
582314,21212,PACK OF 72 RETROSPOT CAKE CASES,7,02/05/2011 09:52,0.47,12357,United Kingdom
583227,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,06/28/2011 09:26,4.07,,United Kingdom
576103,84029E,RED WOOLLY HOTTIE WHITE HEART,9,05/05/2011 08:28,4.0,13292,United Kingdom
587086,21931,JUMBO STORAGE BAG SUKI,1,02/15/2011 07:52,1.87,13157,United Kingdom
565173,21212,PACK OF 72 RETROSPOT CAKE CASES,4,03/06/2011 17:05,0.4,14700,Germany
568922,20727,LUNCH BAG BLACK SKULL.,7,10/04/2011 11:59,1.61,12731,United Kingdom
543203,21755,LOVE BUILDING BLOCK WORD,2,02/04/2011 17:25,6.43,15272,United Kingdom
585614,22178,VICTORIAN GLASS HANGING T-LIGHT,3,10/08/2011 12:59,1.16,12576,United Kingdom
542242,21931,JUMBO STORAGE BAG SUKI,13,08/25/2011 15:51,1.76,12404,United Kingdom
576767,22178,VICTORIAN GLASS HANGING T-LIGHT,7,07/22/2011 11:00,1.36,,United Kingdom
556034,22633,HAND WARMER UNION JACK,4,05/01/2011 12:02,1.8,12487,United Kingdom
571850,21212,PACK OF 72 RETROSPOT CAKE CASES,7,03/05/2011 10:13,0.41,13101,France
561129,22197,SMALL POPCORN HOLDER,9,03/03/2011 09:50,0.82,13514,France
583899,21071,VINTAGE BILLBOARD DRINK ME MUG,1,02/03/2011 09:05,1.14,12432,United Kingdom
568710,85099B,JUMBO BAG RED RETROSPOT,11,09/21/2011 15:16,2.09,12361,United Kingdom
548470,22633,HAND WARMER UNION JACK,5,02/13/2011 08:38,1.79,13491,United Kingdom
581616,21931,JUMBO STORAGE BAG SUKI,6,12/06/2010 10:10,1.96,15174,Portugal
574272,22138,BAKING SET 9 PIECE RETROSPOT,9,06/21/2011 15:39,4.46,13180,United Kingdom
581398,21071,VINTAGE BILLBOARD DRINK ME MUG,1,02/27/2011 13:38,1.15,12368,United Kingdom
570926,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,03/25/2011 08:20,2.24,13679,United Kingdom
C564091,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,10/30/2011 17:49,2.51,14369,United Kingdom
C548455,21754,HOME BUILDING BLOCK WORD,-8,01/22/2011 14:30,5.75,13491,United Kingdom
540785,23084,RABBIT NIGHT LIGHT,9,04/06/2011 18:56,2.17,12349,United Kingdom
541140,23298,SPOTTY BUNTING,7,05/03/2011 16:47,5.49,12955,United Kingdom
545940,22960,JAM MAKING SET WITH JARS,7,04/25/2011 16:42,4.84,12492,United Kingdom
584354,21755,LOVE BUILDING BLOCK WORD,10,04/26/2011 14:16,6.32,13340,United Kingdom
567457,22178,VICTORIAN GLASS HANGING T-LIGHT,11,06/15/2011 12:21,1.36,13599,United Kingdom
557469,20727,LUNCH BAG BLACK SKULL.,13,12/11/2010 10:31,1.53,13884,United Kingdom
576061,20725,LUNCH BAG RED RETROSPOT,1,03/05/2011 10:39,1.86,13950,United Kingdom
553571,71053,WHITE METAL LANTERN,6,10/04/2011 10:01,3.23,16183,Ireland
585792,21931,JUMBO STORAGE BAG SUKI,10,04/10/2011 16:19,2.1,13717,Ireland
585295,22961,JAM MAKING SET PRINTED,8,05/19/2011 07:41,1.48,14757,United Kingdom
550139,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,07/08/2011 16:04,2.74,12686,United Kingdom
546185,21212,PACK OF 72 RETROSPOT CAKE CASES,12,08/17/2011 15:44,0.38,12719,United Kingdom
553309,22632,HAND WARMER RED POLKA DOT,10,05/30/2011 07:47,1.77,,Spain
575822,22752,SET 7 BABUSHKA NESTING BOXES,3,06/13/2011 18:52,7.11,13991,Spain
586954,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,11/25/2011 10:03,3.79,12842,United Kingdom
539368,84406B,CREAM CUPID HEARTS COAT HANGER,8,07/28/2011 16:14,2.77,12863,United Kingdom
564207,21929,JUMBO BAG PINK VINTAGE PAISLEY,8,06/27/2011 17:31,2.12,12621,United Kingdom
546937,21071,VINTAGE BILLBOARD DRINK ME MUG,11,03/10/2011 16:36,1.04,13443,France
C563461,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-2,10/21/2011 08:36,3.31,12612,Germany
563939,84879,ASSORTED COLOUR BIRD ORNAMENT,11,11/01/2011 19:36,1.91,,United Kingdom
546306,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,12/27/2010 14:09,2.69,15440,France
547837,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,12/23/2010 08:17,3.59,13653,France
563056,20725,LUNCH BAG RED RETROSPOT,7,01/28/2011 13:47,1.63,13892,Belgium
553853,22178,VICTORIAN GLASS HANGING T-LIGHT,9,06/09/2011 16:33,1.25,13338,Ireland
543844,23203,JUMBO BAG DOILEY PATTERNS,3,05/07/2011 19:39,2.21,12989,France
576805,22752,SET 7 BABUSHKA NESTING BOXES,13,02/18/2011 19:04,7.59,12856,Netherlands
541673,21071,VINTAGE BILLBOARD DRINK ME MUG,9,04/07/2011 16:59,1.04,12814,United Kingdom
560822,22178,VICTORIAN GLASS HANGING T-LIGHT,5,10/22/2011 16:38,1.31,12705,Ireland
563284,21931,JUMBO STORAGE BAG SUKI,5,05/27/2011 11:19,2.22,13027,Ireland
578246,22960,JAM MAKING SET WITH JARS,7,10/11/2011 07:45,4.26,,United Kingdom
555053,22383,LUNCH BAG SUKI DESIGN,5,04/18/2011 12:13,1.74,13607,Ireland
574676,23203,JUMBO BAG DOILEY PATTERNS,4,02/26/2011 17:53,2.05,13705,United Kingdom
537001,20727,LUNCH BAG BLACK SKULL.,13,08/12/2011 14:06,1.84,13388,United Kingdom
543577,21755,LOVE BUILDING BLOCK WORD,1,02/18/2011 16:33,6.63,12995,United Kingdom
539639,22178,VICTORIAN GLASS HANGING T-LIGHT,8,02/22/2011 09:55,1.22,14160,United Kingdom
557278,21929,JUMBO BAG PINK VINTAGE PAISLEY,16,02/03/2011 18:17,2.15,13605,Portugal
579963,21754,HOME BUILDING BLOCK WORD,10,04/06/2011 13:28,5.98,13807,Spain
575653,22633,HAND WARMER UNION JACK,5,01/01/2011 17:36,1.75,13772,United Kingdom
584889,22086,PAPER CHAIN KIT 50'S CHRISTMAS,11,07/31/2011 17:39,3.0,12755,United Kingdom
584837,84879,ASSORTED COLOUR BIRD ORNAMENT,12,05/14/2011 14:14,1.74,12963,United Kingdom
542400,23203,JUMBO BAG DOILEY PATTERNS,1,04/16/2011 13:52,2.03,13022,United Kingdom
554253,21071,VINTAGE BILLBOARD DRINK ME MUG,3,04/16/2011 18:04,1.22,14503,Netherlands
559063,22960,JAM MAKING SET WITH JARS,11,05/10/2011 12:29,4.83,12586,United Kingdom
584878,22178,VICTORIAN GLASS HANGING T-LIGHT,10,05/22/2011 17:37,1.43,12755,United Kingdom
564203,84029E,RED WOOLLY HOTTIE WHITE HEART,4,04/03/2011 18:14,3.63,15091,Netherlands
555184,84029E,RED WOOLLY HOTTIE WHITE HEART,2,11/13/2011 18:12,3.86,13040,France
575420,23203,JUMBO BAG DOILEY PATTERNS,10,05/11/2011 14:00,2.28,12352,United Kingdom
556408,21929,JUMBO BAG PINK VINTAGE PAISLEY,3,07/16/2011 15:00,2.01,14819,United Kingdom
576318,85099B,JUMBO BAG RED RETROSPOT,16,10/09/2011 17:41,2.23,12981,United Kingdom
554504,22632,HAND WARMER RED POLKA DOT,5,08/21/2011 18:41,1.89,14774,United Kingdom
576655,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,10/21/2011 15:36,4.65,13019,United Kingdom
583252,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,10/18/2011 08:06,4.68,14145,United Kingdom
553145,71053,WHITE METAL LANTERN,1,03/11/2011 16:23,3.09,12394,United Kingdom
543858,22423,REGENCY CAKESTAND 3 TIER,2,05/15/2011 16:54,13.8,12989,France
540838,22197,SMALL POPCORN HOLDER,6,04/29/2011 15:59,0.86,12930,United Kingdom
553591,20727,LUNCH BAG BLACK SKULL.,1,03/14/2011 15:14,1.51,13226,United Kingdom
576143,22961,JAM MAKING SET PRINTED,2,03/09/2011 17:37,1.63,13614,United Kingdom
566449,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,05/18/2011 12:25,4.7,12864,United Kingdom
C555348,84879,ASSORTED COLOUR BIRD ORNAMENT,-3,01/30/2011 13:08,1.61,15345,United Kingdom
