InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,LineTotal
552847,21931,JUMBO STORAGE BAG SUKI,10,2011-04-07 19:31:00,1.83,13449,France,18.3
550856,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-10-31 19:23:00,2.93,14661,France,14.65
573008,22423,REGENCY CAKESTAND 3 TIER,10,2011-10-08 16:07:00,11.57,12358,United Kingdom,115.7
573472,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,12,2011-08-28 18:01:00,4.12,12646,United Kingdom,49.44
580370,22752,SET 7 BABUSHKA NESTING BOXES,3,2010-12-13 17:46:00,6.9,13845,United Kingdom,20.7
587039,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-09-16 11:43:00,3.93,12937,United Kingdom,19.65
555965,23084,RABBIT NIGHT LIGHT,26,2011-03-10 12:22:00,2.11,13411,United Kingdom,54.86
568222,22197,SMALL POPCORN HOLDER,1,2011-03-20 10:16:00,0.92,13444,United Kingdom,0.92
561308,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,2011-11-03 19:08:00,4.25,13004,United Kingdom,46.75
581441,84029E,RED WOOLLY HOTTIE WHITE HEART,13,2011-07-10 14:35:00,4.15,12932,United Kingdom,53.95
573116,21071,VINTAGE BILLBOARD DRINK ME MUG,4,2011-06-12 17:46:00,1.05,13031,United Kingdom,4.2
556535,22752,SET 7 BABUSHKA NESTING BOXES,5,2011-03-19 12:17:00,7.39,12500,Ireland,36.95
561781,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-03-19 14:29:00,2.17,14522,United Kingdom,2.17
586133,22197,SMALL POPCORN HOLDER,4,2011-03-24 15:41:00,0.88,13455,United Kingdom,3.52
586915,23298,SPOTTY BUNTING,7,2010-12-23 12:52:00,4.87,13582,Netherlands,34.09
573125,22383,LUNCH BAG SUKI DESIGN,16,2011-09-12 17:50:00,1.74,13031,United Kingdom,27.84
552043,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-02-24 12:31:00,2.87,13342,United Kingdom,25.83
536442,71053,WHITE METAL LANTERN,16,2011-02-10 08:37:00,3.08,13176,United Kingdom,49.28
545972,23203,JUMBO BAG DOILEY PATTERNS,5,2011-05-13 15:02:00,2.34,14250,Germany,11.7
542517,22197,SMALL POPCORN HOLDER,7,2011-05-15 18:46:00,0.77,12819,United Kingdom,5.39
586465,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-23 17:41:00,2.68,13988,United Kingdom,2.68
577126,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-10-29 16:43:00,2.76,14021,United Kingdom,2.76
547193,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-12-22 19:35:00,3.13,13895,United Kingdom,18.78
561662,85099B,JUMBO BAG RED RETROSPOT,1,2011-09-18 19:34:00,2.23,12477,France,2.23
584467,22197,SMALL POPCORN HOLDER,3,2011-09-14 11:26:00,0.82,16296,United Kingdom,2.46
540136,22633,HAND WARMER UNION JACK,12,2011-05-24 12:06:00,1.68,13835,United Kingdom,20.16
581771,22383,LUNCH BAG SUKI DESIGN,1,2011-05-22 17:14:00,1.71,12390,Ireland,1.71
564816,21754,HOME BUILDING BLOCK WORD,9,2010-12-06 14:06:00,6.51,13693,United Kingdom,58.59
579645,22960,JAM MAKING SET WITH JARS,2,2011-02-19 09:32:00,4.74,12881,United Kingdom,9.48
543422,20727,LUNCH BAG BLACK SKULL.,4,2011-02-14 11:31:00,1.89,13368,United Kingdom,7.56
579763,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-01-11 07:46:00,2.4,14187,Netherlands,9.6
544753,22960,JAM MAKING SET WITH JARS,10,2011-04-13 09:44:00,3.84,12550,United Kingdom,38.4
543821,22960,JAM MAKING SET WITH JARS,12,2011-06-28 14:28:00,3.96,12466,United Kingdom,47.52
569375,21931,JUMBO STORAGE BAG SUKI,8,2011-05-17 11:18:00,2.17,13219,United Kingdom,17.36
574101,22961,JAM MAKING SET PRINTED,9,2011-07-06 15:01:00,1.54,12566,United Kingdom,13.86
556033,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-09-12 13:42:00,8.06,12487,United Kingdom,80.6
545719,22961,JAM MAKING SET PRINTED,15,2011-02-05 07:59:00,1.47,12855,United Kingdom,22.05
547451,85099B,JUMBO BAG RED RETROSPOT,2,2011-08-12 12:45:00,2.13,12444,United Kingdom,4.26
551555,22752,SET 7 BABUSHKA NESTING BOXES,9,2011-04-27 08:09:00,8.72,12667,Germany,78.48
554143,71053,WHITE METAL LANTERN,3,2010-12-11 08:34:00,3.83,15306,United Kingdom,11.49
544908,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-07-30 07:22:00,3.98,12542,Portugal,3.98
583535,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,11,2011-03-15 16:58:00,3.96,12709,United Kingdom,43.56
582950,22633,HAND WARMER UNION JACK,4,2011-05-31 17:12:00,1.69,13787,United Kingdom,6.76
575392,22197,SMALL POPCORN HOLDER,19,2010-12-15 11:48:00,0.78,13757,United Kingdom,14.82
562394,22178,VICTORIAN GLASS HANGING T-LIGHT,4,2011-09-14 09:19:00,1.27,14319,United Kingdom,5.08
584182,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-03-15 12:11:00,0.39,12455,Ireland,0.78
586114,22383,LUNCH BAG SUKI DESIGN,8,2011-03-25 07:04:00,1.88,14546,France,15.04
565236,21931,JUMBO STORAGE BAG SUKI,10,2011-10-02 07:16:00,1.78,12654,United Kingdom,17.8
550637,21071,VINTAGE BILLBOARD DRINK ME MUG,7,2011-02-08 12:27:00,1.07,14674,United Kingdom,7.49
553578,21755,LOVE BUILDING BLOCK WORD,5,2011-02-10 09:42:00,5.62,13226,United Kingdom,28.1
537463,22752,SET 7 BABUSHKA NESTING BOXES,8,2011-02-04 19:13:00,7.05,13622,United Kingdom,56.4
579706,20727,LUNCH BAG BLACK SKULL.,5,2011-06-19 09:55:00,1.67,12960,France,8.35
573542,22178,VICTORIAN GLASS HANGING T-LIGHT,9,2011-03-19 19:53:00,1.25,12601,United Kingdom,11.25
559873,23084,RABBIT NIGHT LIGHT,4,2010-12-19 10:54:00,1.94,14805,France,7.76
563037,20727,LUNCH BAG BLACK SKULL.,10,2011-07-29 18:33:00,1.7,13308,United Kingdom,17.0
578694,84406B,CREAM CUPID HEARTS COAT HANGER,1,2011-06-19 16:32:00,2.72,12674,Netherlands,2.72
566105,71053,WHITE METAL LANTERN,12,2011-03-24 18:45:00,3.22,12546,United Kingdom,38.64
583368,20727,LUNCH BAG BLACK SKULL.,6,2011-03-03 13:05:00,1.88,14202,United Kingdom,11.28
537639,22138,BAKING SET 9 PIECE RETROSPOT,1,2011-02-26 07:58:00,4.92,15006,Ireland,4.92
586983,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2011-03-17 12:02:00,3.55,12842,United Kingdom,53.25
566963,23203,JUMBO BAG DOILEY PATTERNS,2,2011-08-01 15:53:00,2.33,14472,United Kingdom,4.66
542924,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-03-12 13:12:00,1.72,14678,United Kingdom,1.72
573798,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-03-13 13:30:00,3.04,12795,United Kingdom,30.4
579849,22197,SMALL POPCORN HOLDER,4,2011-05-20 17:01:00,0.82,13967,United Kingdom,3.28
549470,21755,LOVE BUILDING BLOCK WORD,4,2011-06-18 19:10:00,5.76,14599,United Kingdom,23.04
538251,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2011-05-13 10:16:00,3.84,13146,United Kingdom,7.68
542676,22961,JAM MAKING SET PRINTED,1,2011-09-05 13:43:00,1.5,14715,Belgium,1.5
556739,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-03-25 17:06:00,2.98,13003,United Kingdom,35.76
549200,23203,JUMBO BAG DOILEY PATTERNS,4,2011-07-01 11:09:00,1.96,13372,United Kingdom,7.84
550342,85099B,JUMBO BAG RED RETROSPOT,2,2011-09-12 13:18:00,2.13,12594,United Kingdom,4.26
539342,84406B,CREAM CUPID HEARTS COAT HANGER,9,2010-12-09 15:30:00,3.1,13800,United Kingdom,27.9
565847,20727,LUNCH BAG BLACK SKULL.,2,2010-12-06 08:01:00,1.85,15176,United Kingdom,3.7
575863,22752,SET 7 BABUSHKA NESTING BOXES,17,2011-10-28 16:19:00,8.71,13100,United Kingdom,148.07
553407,84029E,RED WOOLLY HOTTIE WHITE HEART,4,2011-06-13 10:17:00,3.78,14538,United Kingdom,15.12
543026,21071,VINTAGE BILLBOARD DRINK ME MUG,11,2011-02-10 08:04:00,1.02,12696,United Kingdom,11.22
537391,71053,WHITE METAL LANTERN,3,2011-06-19 10:44:00,3.6,13966,United Kingdom,10.8
536986,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2011-02-24 12:35:00,0.43,14555,United Kingdom,1.72
584312,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,2011-03-14 11:41:00,3.96,13220,Netherlands,63.36
548670,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-05-17 17:46:00,1.58,14193,Germany,1.58
585809,23298,SPOTTY BUNTING,11,2011-04-15 07:24:00,5.45,12533,United Kingdom,59.95
547213,21754,HOME BUILDING BLOCK WORD,10,2011-02-28 07:02:00,6.44,13895,United Kingdom,64.4
539020,84029E,RED WOOLLY HOTTIE WHITE HEART,3,2011-02-06 15:31:00,4.3,13000,United Kingdom,12.9
555442,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-02-11 15:11:00,0.42,13863,United Kingdom,0.42
553872,21754,HOME BUILDING BLOCK WORD,3,2011-08-05 16:51:00,5.63,13944,Belgium,16.89
563211,71053,WHITE METAL LANTERN,12,2011-06-19 10:14:00,3.59,13141,United Kingdom,43.08
543547,84879,ASSORTED COLOUR BIRD ORNAMENT,10,2011-07-25 18:39:00,1.64,12980,United Kingdom,16.4
566241,22383,LUNCH BAG SUKI DESIGN,4,2010-12-23 10:15:00,1.63,14800,United Kingdom,6.52
572957,22752,SET 7 BABUSHKA NESTING BOXES,7,2011-11-02 09:31:00,7.15,12501,United Kingdom,50.05
574450,71053,WHITE METAL LANTERN,9,2011-06-19 11:41:00,3.61,12828,United Kingdom,32.49
572810,23203,JUMBO BAG DOILEY PATTERNS,11,2011-04-08 17:56:00,2.19,13011,United Kingdom,24.09
585341,22632,HAND WARMER RED POLKA DOT,1,2010-12-23 13:24:00,2.05,13828,Ireland,2.05
547978,22178,VICTORIAN GLASS HANGING T-LIGHT,2,2010-12-06 12:55:00,1.32,13435,United Kingdom,2.64
578719,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2011-05-14 12:11:00,0.45,12674,Netherlands,3.6
583481,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2011-02-14 13:16:00,4.2,12363,United Kingdom,4.2
547124,20727,LUNCH BAG BLACK SKULL.,5,2011-11-18 07:39:00,1.72,13268,Germany,8.6
545452,21931,JUMBO STORAGE BAG SUKI,6,2010-12-02 15:30:00,2.24,13461,United Kingdom,13.44
586032,20727,LUNCH BAG BLACK SKULL.,10,2011-11-07 12:25:00,1.7,12459,United Kingdom,17.0
573640,23084,RABBIT NIGHT LIGHT,3,2011-04-05 12:27:00,2.1,13305,Belgium,6.3
552404,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,10,2011-05-17 08:53:00,3.91,13183,United Kingdom,39.1
574277,22197,SMALL POPCORN HOLDER,1,2011-02-12 13:51:00,0.84,14000,Belgium,0.84
543654,21754,HOME BUILDING BLOCK WORD,10,2011-02-24 13:59:00,6.48,12665,United Kingdom,64.8
556317,22632,HAND WARMER RED POLKA DOT,5,2011-09-14 13:56:00,1.96,13108,United Kingdom,9.8
549740,21755,LOVE BUILDING BLOCK WORD,2,2011-05-18 09:24:00,5.72,13725,United Kingdom,11.44
549875,21931,JUMBO STORAGE BAG SUKI,1,2010-12-13 16:36:00,1.76,13404,United Kingdom,1.76
562660,21071,VINTAGE BILLBOARD DRINK ME MUG,8,2011-11-10 14:44:00,1.18,13045,United Kingdom,9.44
552780,22383,LUNCH BAG SUKI DESIGN,11,2011-07-29 16:28:00,1.66,13662,United Kingdom,18.26
565586,23298,SPOTTY BUNTING,15,2011-03-01 13:47:00,5.49,13201,France,82.35
565628,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,2011-02-13 18:29:00,4.07,12378,Ireland,40.7
556507,22178,VICTORIAN GLASS HANGING T-LIGHT,7,2011-04-15 08:59:00,1.32,12564,United Kingdom,9.24
558803,20727,LUNCH BAG BLACK SKULL.,3,2011-03-12 12:08:00,1.74,13578,United Kingdom,5.22
585624,21071,VINTAGE BILLBOARD DRINK ME MUG,12,2011-09-14 16:58:00,1.1,12576,United Kingdom,13.2
570481,22086,PAPER CHAIN KIT 50'S CHRISTMAS,14,2011-03-10 13:07:00,2.81,13624,United Kingdom,39.34
576777,21071,VINTAGE BILLBOARD DRINK ME MUG,1,2011-07-24 17:45:00,1.0,12547,United Kingdom,1.0
585685,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,2011-02-10 19:23:00,3.86,13644,United Kingdom,50.18
574619,22633,HAND WARMER UNION JACK,14,2011-03-28 13:24:00,1.97,12957,United Kingdom,27.58
545452,21754,HOME BUILDING BLOCK WORD,16,2010-12-02 15:30:00,5.88,13461,United Kingdom,94.08
575432,22752,SET 7 BABUSHKA NESTING BOXES,13,2011-07-01 07:58:00,7.27,12352,United Kingdom,94.51
557561,22960,JAM MAKING SET WITH JARS,6,2011-07-10 13:45:00,4.51,12373,Germany,27.06
558365,21754,HOME BUILDING BLOCK WORD,18,2011-04-09 07:43:00,5.64,12386,United Kingdom,101.52
577153,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-08-08 17:52:00,2.98,12624,Portugal,11.92
550952,21931,JUMBO STORAGE BAG SUKI,1,2011-03-16 07:54:00,1.96,13928,United Kingdom,1.96
575388,20725,LUNCH BAG RED RETROSPOT,16,2010-12-07 08:11:00,1.83,13757,United Kingdom,29.28
558880,23084,RABBIT NIGHT LIGHT,10,2011-09-14 10:49:00,2.34,12749,United Kingdom,23.4
554312,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,8,2011-08-09 15:47:00,3.48,13054,United Kingdom,27.84
539557,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2011-02-07 16:59:00,1.66,13221,United Kingdom,14.94
552461,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-06-04 13:57:00,7.18,12638,United Kingdom,43.08
536579,20725,LUNCH BAG RED RETROSPOT,5,2010-12-26 14:50:00,1.49,13825,United Kingdom,7.45
563084,84406B,CREAM CUPID HEARTS COAT HANGER,12,2011-08-14 15:05:00,3.0,12754,United Kingdom,36.0
568242,22138,BAKING SET 9 PIECE RETROSPOT,18,2011-07-05 10:17:00,5.39,12463,France,97.02
563986,23084,RABBIT NIGHT LIGHT,1,2011-05-31 16:07:00,2.19,13056,United Kingdom,2.19
582179,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2011-04-16 11:44:00,1.2,13795,United Kingdom,7.2
544535,21929,JUMBO BAG PINK VINTAGE PAISLEY,1,2011-05-13 13:25:00,1.88,12417,United Kingdom,1.88
572174,21755,LOVE BUILDING BLOCK WORD,1,2010-12-01 10:23:00,6.7,13573,United Kingdom,6.7
581813,22178,VICTORIAN GLASS HANGING T-LIGHT,9,2011-02-16 09:07:00,1.39,15580,United Kingdom,12.51
569452,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2011-06-05 13:31:00,0.38,14481,United Kingdom,1.9
582175,23298,SPOTTY BUNTING,13,2010-12-16 19:14:00,5.38,13795,United Kingdom,69.94
578078,22961,JAM MAKING SET PRINTED,1,2011-11-02 17:52:00,1.33,14207,France,1.33
567273,23203,JUMBO BAG DOILEY PATTERNS,8,2011-02-11 15:14:00,2.11,12765,United Kingdom,16.88
573348,21071,VINTAGE BILLBOARD DRINK ME MUG,9,2011-01-02 08:17:00,1.06,13590,United Kingdom,9.54
587353,23298,SPOTTY BUNTING,4,2010-12-06 12:44:00,5.09,14922,United Kingdom,20.36
558326,84029E,RED WOOLLY HOTTIE WHITE HEART,9,2011-07-29 17:11:00,4.29,13309,Ireland,38.61
555599,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,2010-12-07 07:50:00,3.85,15778,Belgium,26.95
554963,21755,LOVE BUILDING BLOCK WORD,18,2011-04-28 19:32:00,6.59,13697,United Kingdom,118.62
561131,23298,SPOTTY BUNTING,2,2011-02-06 16:00:00,5.04,15203,United Kingdom,10.08
554864,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-05-21 13:47:00,3.07,13016,Germany,24.56
581390,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-02-07 09:50:00,2.68,12368,United Kingdom,21.44
557032,85099B,JUMBO BAG RED RETROSPOT,15,2011-02-27 17:43:00,2.29,13784,United Kingdom,34.35
554704,21071,VINTAGE BILLBOARD DRINK ME MUG,10,2011-05-13 12:02:00,1.12,13121,United Kingdom,11.2
575346,20727,LUNCH BAG BLACK SKULL.,13,2011-11-27 17:39:00,1.84,12970,United Kingdom,23.92
544365,20725,LUNCH BAG RED RETROSPOT,2,2011-06-16 14:45:00,1.66,13248,United Kingdom,3.32
548874,84029E,RED WOOLLY HOTTIE WHITE HEART,10,2011-10-26 11:44:00,4.06,12836,France,40.6
577368,22632,HAND WARMER RED POLKA DOT,7,2011-04-12 07:00:00,1.78,12886,France,12.46
544741,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-05-22 13:24:00,2.75,12550,United Kingdom,2.75
548709,22633,HAND WARMER UNION JACK,12,2011-08-04 14:27:00,1.95,12429,United Kingdom,23.4
538999,22961,JAM MAKING SET PRINTED,7,2011-02-23 14:23:00,1.36,15719,United Kingdom,9.52
551032,21929,JUMBO BAG PINK VINTAGE PAISLEY,19,2010-12-02 17:06:00,2.32,13450,United Kingdom,44.08
579585,20725,LUNCH BAG RED RETROSPOT,2,2011-06-29 16:03:00,1.64,13320,United Kingdom,3.28
550783,21212,PACK OF 72 RETROSPOT CAKE CASES,12,2011-03-18 18:48:00,0.43,12464,France,5.16
559485,22633,HAND WARMER UNION JACK,1,2011-02-08 10:56:00,1.8,12506,Netherlands,1.8
546105,22961,JAM MAKING SET PRINTED,11,2011-02-15 19:29:00,1.52,13770,Spain,16.72
575305,21071,VINTAGE BILLBOARD DRINK ME MUG,2,2011-07-01 14:12:00,1.1,13051,Germany,2.2
563177,22632,HAND WARMER RED POLKA DOT,10,2011-09-08 10:57:00,1.74,13244,United Kingdom,17.4
560273,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-09-11 10:26:00,1.52,12870,United Kingdom,3.04
550247,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-11-06 10:17:00,0.43,13147,France,0.43
587392,84029E,RED WOOLLY HOTTIE WHITE HEART,1,2010-12-23 07:54:00,3.42,13737,France,3.42
550577,20725,LUNCH BAG RED RETROSPOT,15,2011-05-16 15:03:00,1.85,13848,United Kingdom,27.75
561256,22178,VICTORIAN GLASS HANGING T-LIGHT,7,2011-09-14 08:10:00,1.21,12690,United Kingdom,8.47
566682,20727,LUNCH BAG BLACK SKULL.,2,2011-02-10 13:29:00,1.87,14535,United Kingdom,3.74
552658,22633,HAND WARMER UNION JACK,6,2011-05-24 13:34:00,1.96,12905,United Kingdom,11.76
542094,22178,VICTORIAN GLASS HANGING T-LIGHT,11,2011-02-23 16:36:00,1.33,13192,United Kingdom,14.63
586134,84879,ASSORTED COLOUR BIRD ORNAMENT,13,2011-02-17 16:44:00,1.92,13455,United Kingdom,24.96
577947,22633,HAND WARMER UNION JACK,6,2011-09-13 08:07:00,1.72,12921,United Kingdom,10.32
567235,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2011-08-21 09:15:00,2.73,12784,United Kingdom,2.73
573711,22961,JAM MAKING SET PRINTED,6,2011-02-21 12:36:00,1.55,12692,United Kingdom,9.3
585246,23084,RABBIT NIGHT LIGHT,2,2011-05-26 11:53:00,1.93,15039,United Kingdom,3.86
576041,22383,LUNCH BAG SUKI DESIGN,8,2011-02-08 15:36:00,1.73,13688,United Kingdom,13.84
561001,22633,HAND WARMER UNION JACK,1,2011-01-05 14:13:00,2.03,13805,Germany,2.03
577524,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,14,2010-12-02 07:49:00,3.93,13603,United Kingdom,55.02
555842,85099B,JUMBO BAG RED RETROSPOT,4,2011-05-19 15:36:00,2.07,12412,United Kingdom,8.28
578659,20725,LUNCH BAG RED RETROSPOT,1,2011-11-02 12:47:00,1.53,13957,United Kingdom,1.53
543662,23298,SPOTTY BUNTING,13,2011-07-29 17:21:00,5.56,12665,United Kingdom,72.28
539679,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-03-08 13:53:00,0.43,14173,Ireland,0.86
567443,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,15,2010-12-07 08:51:00,4.04,13599,United Kingdom,60.6
559056,21755,LOVE BUILDING BLOCK WORD,9,2011-09-19 12:45:00,6.01,12586,United Kingdom,54.09
567295,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-06-18 15:41:00,0.45,12765,United Kingdom,0.45
543472,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-02-05 07:46:00,4.76,13518,United Kingdom,23.8
537327,22383,LUNCH BAG SUKI DESIGN,2,2011-09-22 10:21:00,1.76,12496,United Kingdom,3.52
539828,85099B,JUMBO BAG RED RETROSPOT,7,2011-06-26 18:18:00,2.16,12434,Ireland,15.12
539386,20727,LUNCH BAG BLACK SKULL.,1,2011-05-30 14:19:00,1.5,12863,United Kingdom,1.5
551131,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-11-05 19:00:00,4.82,12880,United Kingdom,28.92
540635,20725,LUNCH BAG RED RETROSPOT,4,2011-07-21 19:04:00,1.55,12924,United Kingdom,6.2
556570,22633,HAND WARMER UNION JACK,7,2011-03-07 15:41:00,2.02,12983,United Kingdom,14.14
576637,84406B,CREAM CUPID HEARTS COAT HANGER,3,2011-02-19 09:32:00,2.94,15297,United Kingdom,8.82
576218,23203,JUMBO BAG DOILEY PATTERNS,2,2011-03-13 14:43:00,2.17,13300,United Kingdom,4.34
575730,85099B,JUMBO BAG RED RETROSPOT,7,2011-03-16 19:40:00,2.29,13788,United Kingdom,16.03
581970,21754,HOME BUILDING BLOCK WORD,7,2011-01-01 12:27:00,5.49,16135,United Kingdom,38.43
561356,71053,WHITE METAL LANTERN,8,2011-05-13 12:51:00,3.62,12627,Germany,28.96
559574,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2011-05-14 13:11:00,1.79,13178,Ireland,1.79
582267,21071,VINTAGE BILLBOARD DRINK ME MUG,6,2011-12-04 16:13:00,1.11,14560,United Kingdom,6.66
552011,23203,JUMBO BAG DOILEY PATTERNS,7,2011-02-13 17:11:00,2.1,13897,United Kingdom,14.7
572321,22960,JAM MAKING SET WITH JARS,1,2011-05-16 16:52:00,4.17,13595,United Kingdom,4.17
542262,22138,BAKING SET 9 PIECE RETROSPOT,1,2011-07-30 10:19:00,5.33,13274,United Kingdom,5.33
543020,22632,HAND WARMER RED POLKA DOT,6,2011-09-24 17:30:00,2.07,12696,United Kingdom,12.42
585077,22138,BAKING SET 9 PIECE RETROSPOT,4,2011-09-19 18:09:00,5.34,14490,United Kingdom,21.36
583296,21755,LOVE BUILDING BLOCK WORD,11,2011-11-05 17:54:00,6.57,13206,United Kingdom,72.27
586369,22383,LUNCH BAG SUKI DESIGN,4,2011-06-19 14:04:00,1.84,12812,France,7.36
571944,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-07-29 19:25:00,3.96,14015,United Kingdom,19.8
539622,23298,SPOTTY BUNTING,7,2011-02-16 13:11:00,5.32,13050,Netherlands,37.24
546256,22197,SMALL POPCORN HOLDER,6,2011-11-04 18:26:00,0.89,12873,United Kingdom,5.34
579316,22961,JAM MAKING SET PRINTED,4,2010-12-16 10:21:00,1.51,13471,United Kingdom,6.04
548644,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-04-12 14:43:00,8.23,13302,United Kingdom,16.46
545610,20725,LUNCH BAG RED RETROSPOT,5,2011-05-25 16:37:00,1.73,12362,United Kingdom,8.65
548962,22383,LUNCH BAG SUKI DESIGN,7,2011-09-13 13:57:00,1.65,13218,United Kingdom,11.55
550924,22383,LUNCH BAG SUKI DESIGN,6,2011-09-13 09:50:00,1.74,12675,Belgium,10.44
574041,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-02-28 17:09:00,3.03,13210,United Kingdom,30.3
546734,22752,SET 7 BABUSHKA NESTING BOXES,11,2010-12-02 19:15:00,7.16,13425,United Kingdom,78.76
555591,22960,JAM MAKING SET WITH JARS,10,2011-09-12 10:53:00,4.24,12844,United Kingdom,42.4
554506,23084,RABBIT NIGHT LIGHT,5,2011-06-11 16:41:00,1.94,14365,United Kingdom,9.7
538653,71053,WHITE METAL LANTERN,8,2011-05-14 14:43:00,3.57,13254,Germany,28.56
586652,22960,JAM MAKING SET WITH JARS,1,2011-03-13 16:44:00,4.52,15242,United Kingdom,4.52
565116,22752,SET 7 BABUSHKA NESTING BOXES,10,2011-11-26 12:50:00,8.52,12435,United Kingdom,85.2
570780,23084,RABBIT NIGHT LIGHT,1,2011-02-07 15:43:00,2.0,12538,France,2.0
550377,85099B,JUMBO BAG RED RETROSPOT,9,2011-04-24 11:27:00,2.24,13085,United Kingdom,20.16
550698,22086,PAPER CHAIN KIT 50'S CHRISTMAS,11,2010-12-18 16:37:00,2.83,13475,Germany,31.13
585140,23298,SPOTTY BUNTING,12,2011-09-12 13:53:00,5.37,12476,United Kingdom,64.44
546834,21071,VINTAGE BILLBOARD DRINK ME MUG,5,2011-06-18 19:32:00,1.13,12450,Ireland,5.65
541784,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-06-16 17:09:00,2.87,14126,United Kingdom,11.48
582292,21929,JUMBO BAG PINK VINTAGE PAISLEY,11,2011-10-24 08:31:00,2.07,13080,United Kingdom,22.77
576657,21754,HOME BUILDING BLOCK WORD,9,2011-08-16 14:24:00,5.58,13019,United Kingdom,50.22
541744,84879,ASSORTED COLOUR BIRD ORNAMENT,9,2011-10-29 07:50:00,1.86,12982,France,16.74
558380,22383,LUNCH BAG SUKI DESIGN,15,2011-02-18 16:09:00,1.73,12386,United Kingdom,25.95
558017,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5,2011-03-08 10:48:00,3.54,13020,Portugal,17.7
556046,22633,HAND WARMER UNION JACK,1,2011-02-09 09:08:00,2.09,14668,United Kingdom,2.09
571610,23084,RABBIT NIGHT LIGHT,1,2011-10-29 15:20:00,2.06,15808,United Kingdom,2.06
543503,22633,HAND WARMER UNION JACK,10,2011-04-07 18:48:00,1.92,13481,United Kingdom,19.2
574809,21730,GLASS STAR FROSTED T-LIGHT HOLDER,3,2011-10-30 12:39:00,4.4,12659,United Kingdom,13.2
576605,22197,SMALL POPCORN HOLDER,3,2010-12-03 17:42:00,0.92,13554,Germany,2.76
579720,22752,SET 7 BABUSHKA NESTING BOXES,4,2011-02-23 09:04:00,8.32,12960,France,33.28
540124,22752,SET 7 BABUSHKA NESTING BOXES,16,2011-08-09 18:15:00,7.3,12648,Ireland,116.8
583059,85099B,JUMBO BAG RED RETROSPOT,11,2011-08-03 10:59:00,2.22,12893,United Kingdom,24.42
580009,22961,JAM MAKING SET PRINTED,5,2011-09-12 19:53:00,1.65,12768,Portugal,8.25
